Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Long	PADLOCK	PRINCESS	523	547	2	10	z	11
1			NewFoil	1	Long	LECTURE	PARTNER	564	513	16	32	z	11
1			NewFoil	1	Long	FINANCE	LIGHTER	405	458	31	12	z	11
1			NewFoil	1	Long	FLICKER	GODDESS	506	515	2	3	z	11
1			NewFoil	1	Long	SULPHUR	WELFARE	561	362	3	53	z	11
1			NewFoil	1	Long	PRESENCE	TEACHER	339	575	76	80	z	11
1			NewFoil	1	Long	CHLORINE	SETTLER	480	528	33	3	z	11
1			NewFoil	1	Long	CLOTHING	OUTPOST	588	378	20	3	z	11
1			NewFoil	1	Long	HATCHET	CONVENT	527	559	4	4	z	11
1			NewFoil	1	Long	FORTUNE	FLANNEL	459	520	25	4	z	11
1			NewFoil	1	Long	ANTIQUE	SCHOLAR	549	451	12	15	z	11
1			NewFoil	1	Long	INSIGHT	RECEIPT	329	432	22	4	z	11
1			NewFoil	1	Long	QUARREL	PHYSICS	479	425	20	22	z	11
1			NewFoil	1	Long	COCKTAIL	PROTEST	604	472	25	23	z	11
1			NewFoil	1	Long	GLITTER	FASHION	503	474	5	69	z	11
1			NewFoil	1	Long	CONFLICT	BROTHER	432	589	52	73	z	11
1			NewFoil	1	Long	DOORWAY	FAILURE	548	437	15	89	z	11
1			NewFoil	1	Long	EXCHANGE	PASTURE	394	562	70	14	z	11
1			NewFoil	1	Long	PAINTER	CRYSTAL	565	579	21	23	z	11
1			NewFoil	1	Long	MOUNTAIN	RETREAT	629	408	33	14	z	11
1			NewFoil	1	Long	TRUMPET	STOMACH	628	551	7	37	z	11
1			NewFoil	1	Long	MEASURE	CAPTAIN	379	497	91	85	z	11
1			NewFoil	1	Long	TRIUMPH	MANSION	470	628	22	8	z	11
1			NewFoil	1	Long	DISPLAY	PASSPORT	453	546	41	6	z	11
1			NewFoil	1	Long	PLATFORM	FOUNTAIN	529	602	72	18	z	11
1			NewFoil	1	Long	ASSAULT	TOURIST	481	577	15	16	z	11
1			NewFoil	1	Long	BLOSSOM	DWELLER	618	448	7	2	z	11
1			NewFoil	1	Long	EXHAUST	PROFILE	520	572	7	15	z	11
1			NewFoil	1	Long	PACKAGE	CHANNEL	529	508	20	16	z	11
1			NewFoil	1	Long	DISPUTE	FRICTION	421	445	34	17	z	11
1			NewFoil	1	Long	COMPACT	LAUGHTER	462	613	12	22	z	11
1			NewFoil	1	Long	COMFORT	PERFECT	421	404	43	58	z	11
1			NewFoil	1	Long	CAPSULE	INSTINCT	594	358	5	14	z	11
1			NewFoil	1	Long	MONARCH	SUSPECT	572	377	3	30	z	11
1			NewFoil	1	Long	BASEMENT	DISTRESS	571	443	31	15	z	11
1			NewFoil	1	Long	CONTRACT	COMRADE	457	515	60	4	z	11
1			NewFoil	1	Long	STRANGER	RESPONSE	454	348	40	77	z	11
1			NewFoil	1	Long	WHISKEY	SURPRISE	592	451	17	51	z	11
1			NewFoil	1	Long	GARMENT	TRAILER	507	587	6	11	z	11
1			NewFoil	1	Long	STEEPLE	SERVANT	559	508	9	19	z	11
1			NewFoil	1	Long	NEUTRAL	NONSENSE	300	349	39	13	z	11
1			NewFoil	1	Long	PROPHET	SHELTER	467	488	5	70	z	11
