Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Long	STEEPLE	PASTURE	559	562	9	14	z	11
1			NewFoil	1	Long	ROMANCE	SOLDIER	551	578	13	39	z	11
1			NewFoil	1	Long	HYGIENE	DREAMER	459	507	3	2	z	11
1			NewFoil	1	Long	PARTNER	FURNACE	513	586	32	11	z	11
1			NewFoil	1	Long	MEASURE	DAYLIGHT	379	575	91	15	z	11
1			NewFoil	1	Long	BARGAIN	CULTURE	505	339	7	58	z	11
1			NewFoil	1	Long	ROUTINE	MISSILE	341	602	35	48	z	11
1			NewFoil	1	Long	SLUMBER	BOULDER	500	614	3	10	z	11
1			NewFoil	1	Long	GLITTER	WHISPER	503	567	5	12	z	11
1			NewFoil	1	Long	BUILDER	INSTINCT	551	358	29	14	z	11
1			NewFoil	1	Long	BANDAGE	SEAWEED	554	590	4	3	z	11
1			NewFoil	1	Long	TRAITOR	FAREWELL	447	466	2	14	z	11
1			NewFoil	1	Long	PLATFORM	PHANTOM	529	499	72	2	z	11
1			NewFoil	1	Long	CAPSULE	HARVEST	594	562	5	12	z	11
1			NewFoil	1	Long	SERVANT	CONQUEST	508	422	19	9	z	11
1			NewFoil	1	Long	DOORWAY	BASEMENT	548	571	15	31	z	11
1			NewFoil	1	Long	WARRIOR	FOOTSTEP	553	526	5	3	z	11
1			NewFoil	1	Long	DESPAIR	PRAIRIE	388	569	21	21	z	11
1			NewFoil	1	Long	FOREHEAD	PROPHET	596	467	16	5	z	11
1			NewFoil	1	Long	ASSAULT	SEGMENT	481	480	15	10	z	11
1			NewFoil	1	Long	VILLAGE	BLISTER	578	616	72	3	z	11
1			NewFoil	1	Long	FOUNDER	PROMISE	339	320	10	45	z	11
1			NewFoil	1	Long	RECEIPT	FINANCE	432	405	4	31	z	11
1			NewFoil	1	Long	OUTPOST	COMRADE	378	515	3	4	z	11
1			NewFoil	1	Long	SLIPPER	PROTEST	595	472	3	23	z	11
1			NewFoil	1	Long	NONSENSE	NECKLACE	349	606	13	3	z	11
1			NewFoil	1	Long	CHAMPION	ENTRANCE	508	493	23	57	z	11
1			NewFoil	1	Long	WITNESS	FORFEIT	467	310	28	3	z	11
1			NewFoil	1	Long	GRAPHITE	STOMACH	443	551	5	37	z	11
1			NewFoil	1	Long	DISPUTE	COMPACT	421	462	34	12	z	11
1			NewFoil	1	Long	NEUTRAL	CIRCUIT	300	472	39	23	z	11
