Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Long	CONFLICT	WHISTLE	432	574	52	4	z	11
1			NewFoil	1	Long	SEGMENT	ENTRANCE	480	493	10	57	z	11
1			NewFoil	1	Long	SETTLER	THUNDER	528	554	3	14	z	11
1			NewFoil	1	Long	CARRIAGE	DESPAIR	529	388	11	21	z	11
1			NewFoil	1	Long	PORTION	SILENCE	399	470	62	52	z	11
1			NewFoil	1	Long	TRACTOR	WEATHER	585	537	24	69	z	11
1			NewFoil	1	Long	ASSAULT	BISCUIT	481	571	15	2	z	11
1			NewFoil	1	Long	COMMAND	FIFTEEN	366	491	72	56	z	11
1			NewFoil	1	Long	HERRING	HARNESS	524	513	2	10	z	11
1			NewFoil	1	Long	SHALLOW	FIGMENT	451	304	14	2	z	11
1			NewFoil	1	Long	KNUCKLE	FOOTSTEP	520	526	3	3	z	11
1			NewFoil	1	Long	DWELLER	FORFEIT	448	310	2	3	z	11
1			NewFoil	1	Long	BUTCHER	FOUNDER	596	339	8	10	z	11
1			NewFoil	1	Long	SCHOLAR	FATIGUE	451	502	15	11	z	11
1			NewFoil	1	Long	DISPLAY	PASSPORT	453	546	41	6	z	11
1			NewFoil	1	Long	TRIUMPH	JUNCTION	470	502	22	7	z	11
1			NewFoil	1	Long	SULPHUR	CRUISER	561	553	3	4	z	11
1			NewFoil	1	Long	EXPRESS	INCLINE	456	429	42	4	z	11
1			NewFoil	1	Long	FOOTBALL	RESPONSE	597	348	36	77	z	11
1			NewFoil	1	Long	GLITTER	WELCOME	503	470	5	50	z	11
1			NewFoil	1	Long	BALLOON	FLANNEL	583	520	10	4	z	11
1			NewFoil	1	Long	SHORTAGE	BANDAGE	405	554	16	4	z	11
1			NewFoil	1	Long	CHLORINE	DISPUTE	480	421	33	34	z	11
1			NewFoil	1	Long	CONTRACT	SUNSHINE	457	655	60	8	z	11
1			NewFoil	1	Long	BALANCE	CAPSULE	429	594	90	5	z	11
1			NewFoil	1	Long	PLATFORM	MEASLES	529	582	72	2	z	11
1			NewFoil	1	Long	COTTAGE	CEILING	607	557	19	31	z	11
1			NewFoil	1	Long	RAINBOW	BROTHER	604	589	4	73	z	11
1			NewFoil	1	Long	HARDWARE	KINGDOM	576	494	11	26	z	11
1			NewFoil	1	Long	CIRCUIT	MEASURE	472	379	23	91	z	11
1			NewFoil	1	Long	EMBRACE	DENTIST	597	622	13	12	z	11
1			NewFoil	1	Long	SLIPPER	DAYLIGHT	595	575	3	15	z	11
1			NewFoil	1	Long	TRAILER	FRICTION	587	445	11	17	z	11
1			NewFoil	1	Long	QUARTER	MONSOON	531	498	34	3	z	11
1			NewFoil	1	Long	MUSTARD	BLOSSOM	599	618	20	7	z	11
1			NewFoil	1	Long	WHISPER	SESSION	567	394	12	80	z	11
1			NewFoil	1	Long	SHOULDER	PASTURE	577	562	61	14	z	11
1			NewFoil	1	Long	SLUMBER	RAILROAD	500	596	3	58	z	11
1			NewFoil	1	Long	SUNBURN	CHESTNUT	629	602	5	5	z	11
1			NewFoil	1	Long	EXHAUST	BLISTER	520	616	7	3	z	11
1			NewFoil	1	Long	BOULDER	BUILDER	614	551	10	29	z	11
1			NewFoil	1	Long	MESSAGE	PEASANT	438	540	64	7	z	11
