Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Long	MORTGAGE	CONVENT	358	559	17	4	z	11
1			NewFoil	1	Long	TRACTOR	EMBRACE	585	597	24	13	z	11
1			NewFoil	1	Long	QUARREL	ANTIQUE	479	549	20	12	z	11
1			NewFoil	1	Long	BOREDOM	FINANCE	406	405	11	31	z	11
1			NewFoil	1	Long	MIDNIGHT	CHANNEL	602	508	23	16	z	11
1			NewFoil	1	Long	EXHAUST	SEAWEED	520	590	7	3	z	11
1			NewFoil	1	Long	GLITTER	DISPLAY	503	453	5	41	z	11
1			NewFoil	1	Long	BLANKET	GARMENT	582	507	30	6	z	11
1			NewFoil	1	Long	DELIGHT	SHALLOW	459	451	29	14	z	11
1			NewFoil	1	Long	CAPSULE	HATCHET	594	527	5	4	z	11
1			NewFoil	1	Long	DESPAIR	BEDROOM	388	629	21	52	z	11
1			NewFoil	1	Long	MOISTURE	FURNACE	513	586	10	11	z	11
1			NewFoil	1	Long	TWILIGHT	DREAMER	588	507	4	2	z	11
1			NewFoil	1	Long	FORTUNE	PRINCESS	459	547	25	10	z	11
1			NewFoil	1	Long	RESPONSE	THINKER	348	405	77	6	z	11
1			NewFoil	1	Long	BUILDER	SHORTAGE	551	405	29	16	z	11
1			NewFoil	1	Long	ENTRANCE	MEASLES	493	582	57	2	z	11
1			NewFoil	1	Long	FATIGUE	PASSPORT	502	546	11	6	z	11
1			NewFoil	1	Long	PROFILE	TORTOISE	572	539	15	3	z	11
1			NewFoil	1	Long	MISSILE	PRESTIGE	602	394	48	29	z	11
1			NewFoil	1	Long	SILENCE	CONFLICT	470	432	52	52	z	11
1			NewFoil	1	Long	GESTURE	PLEASURE	432	511	32	62	z	11
1			NewFoil	1	Long	FORFEIT	HARDWARE	310	576	3	11	z	11
1			NewFoil	1	Long	IMPULSE	CULTURE	396	339	20	58	z	11
1			NewFoil	1	Long	SHOULDER	RETREAT	577	408	61	14	z	11
1			NewFoil	1	Long	CHESTNUT	COMMAND	602	366	5	72	z	11
1			NewFoil	1	Long	PAINTER	HARNESS	565	513	21	10	z	11
1			NewFoil	1	Long	CHARTER	COCKTAIL	406	604	33	25	z	11
1			NewFoil	1	Long	FRICTION	RAINBOW	445	604	17	4	z	11
1			NewFoil	1	Long	COTTAGE	MARRIAGE	607	556	19	95	z	11
1			NewFoil	1	Long	WELFARE	ATHLETE	362	591	53	9	z	11
1			NewFoil	1	Long	LEATHER	NONSENSE	586	349	24	13	z	11
1			NewFoil	1	Long	EXCHANGE	OUTBREAK	394	359	70	2	z	11
