Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Short	TRUNK	JOKE	529	483	8	22	z	10
1			NewFoil	1	Short	FORK	SODA	598	544	14	3	z	10
1			NewFoil	1	Short	GERM	LODGE	442	464	3	19	z	10
1			NewFoil	1	Short	BANK	DRILL	560	571	83	33	z	10
1			NewFoil	1	Short	APRON	ZERO	565	483	7	24	z	10
1			NewFoil	1	Short	TANK	CROSS	563	501	12	55	z	10
1			NewFoil	1	Short	FLAME	FILE	598	442	17	81	z	10
1			NewFoil	1	Short	WOLF	CORAL	610	561	6	5	z	10
1			NewFoil	1	Short	HIVE	PURSE	554	567	2	14	z	10
1			NewFoil	1	Short	MOON	MOTOR	585	521	60	56	z	10
1			NewFoil	1	Short	RIDGE	DRUM	543	599	18	11	z	10
1			NewFoil	1	Short	SPOON	VEIL	584	516	6	8	z	10
1			NewFoil	1	Short	ALERT	LEAF	428	608	33	12	z	10
1			NewFoil	1	Short	MATCH	CROW	490	578	41	2	z	10
1			NewFoil	1	Short	WOOL	MILE	586	511	10	48	z	10
1			NewFoil	1	Short	LEMON	GLOVE	632	596	18	9	z	10
1			NewFoil	1	Short	CANDY	CURVE	601	520	16	45	z	10
1			NewFoil	1	Short	BERRY	ITEM	551	369	9	54	z	10
1			NewFoil	1	Short	BASE	SOAP	436	600	91	22	z	10
1			NewFoil	1	Short	AXLE	SACK	560	548	5	8	z	10
1			NewFoil	1	Short	LOBBY	DESK	462	574	20	65	z	10
1			NewFoil	1	Short	GRAPE	CARGO	591	497	3	7	z	10
1			NewFoil	1	Short	GRAPH	SILK	535	510	17	12	z	10
1			NewFoil	1	Short	DEBT	COIN	384	603	13	10	z	10
1			NewFoil	1	Short	EVENT	CLOCK	334	614	81	20	z	10
1			NewFoil	1	Short	HEAT	PLUG	507	583	97	23	z	10
1			NewFoil	1	Short	BELL	BATON	610	516	18	10	z	10
1			NewFoil	1	Short	OVEN	HAWK	599	591	7	14	z	10
