Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Short	NEST	TANK	571	563	20	12	z	10
1			NewFoil	1	Short	VENOM	BEAN	456	538	2	5	z	10
1			NewFoil	1	Short	GIFT	BELL	553	610	33	18	z	10
1			NewFoil	1	Short	CHALK	BRAKE	601	511	3	2	z	10
1			NewFoil	1	Short	FAIRY	PILL	536	580	4	15	z	10
1			NewFoil	1	Short	WIND	COMET	535	521	63	2	z	10
1			NewFoil	1	Short	CLOCK	POND	614	599	20	25	z	10
1			NewFoil	1	Short	STICK	GUEST	517	497	39	39	z	10
1			NewFoil	1	Short	EVENT	BLOCK	334	483	81	66	z	10
1			NewFoil	1	Short	SHEEP	RIDGE	596	543	23	18	z	10
1			NewFoil	1	Short	CHAIN	GRAPE	559	591	50	3	z	10
1			NewFoil	1	Short	NAIL	SWORD	588	597	6	7	z	10
1			NewFoil	1	Short	BOWL	TRAY	579	550	23	18	z	10
1			NewFoil	1	Short	SODA	FILE	544	442	3	81	z	10
1			NewFoil	1	Short	CARGO	DENT	497	486	7	2	z	10
1			NewFoil	1	Short	SHOE	CRUMB	601	497	14	3	z	10
1			NewFoil	1	Short	TAIL	GIANT	551	562	24	23	z	10
1			NewFoil	1	Short	ATOM	BARN	499	589	37	29	z	10
1			NewFoil	1	Short	BELT	TUBE	494	564	29	31	z	10
1			NewFoil	1	Short	MOON	BURN	585	541	60	15	z	10
1			NewFoil	1	Short	FRAME	HERO	508	483	74	52	z	10
1			NewFoil	1	Short	EXIT	LEMON	512	632	7	18	z	10
1			NewFoil	1	Short	DRUM	BOND	599	380	11	46	z	10
1			NewFoil	1	Short	EAGLE	VAULT	601	550	5	2	z	10
1			NewFoil	1	Short	DRILL	GHOST	571	552	33	11	z	10
1			NewFoil	1	Short	HAWK	DESK	591	574	14	65	z	10
1			NewFoil	1	Short	CRIME	GRAPH	471	535	34	17	z	10
1			NewFoil	1	Short	SNOW	BADGE	597	519	59	5	z	10
1			NewFoil	1	Short	BEAM	CHEEK	539	561	21	20	z	10
1			NewFoil	1	Short	FILM	KNOB	562	554	96	2	z	10
1			NewFoil	1	Short	VEIN	SPARK	546	539	25	12	z	10
1			NewFoil	1	Short	TIRE	MATCH	511	490	22	41	z	10
1			NewFoil	1	Short	STORE	INCH	506	497	74	40	z	10
1			NewFoil	1	Short	TRAIL	MOTOR	525	521	31	56	z	10
1			NewFoil	1	Short	DRINK	QUILL	553	530	82	9	z	10
1			NewFoil	1	Short	ROPE	RACK	596	439	15	9	z	10
1			NewFoil	1	Short	RAMP	BUYER	527	463	6	2	z	10
1			NewFoil	1	Short	SEWER	CURB	538	556	10	13	z	10
1			NewFoil	1	Short	GLOVE	TRUNK	596	529	9	8	z	10
1			NewFoil	1	Short	ZERO	SUIT	483	536	24	48	z	10
1			NewFoil	1	Short	MAZE	WAVE	555	542	6	46	z	10
1			NewFoil	1	Short	PIPE	CURVE	598	520	20	45	z	10
1			NewFoil	1	Short	COACH	SINK	560	599	24	23	z	10
1			NewFoil	1	Short	VEIL	FUSE	516	479	8	5	z	10
1			NewFoil	1	Short	HOSE	SEED	572	542	9	41	z	10
1			NewFoil	1	Short	STEM	POUCH	533	513	29	2	z	10
