Weight	Nested	Procedure	PairType	Fan	Length	Word1	Word2	Word1_Imag	Word2_Imag	Word1_Freq	Word2_Freq	CorrResp	ProbeCode
1			NewFoil	1	Short	SIGN	JOKE	534	483	94	22	z	10
1			NewFoil	1	Short	LOAN	QUILL	430	530	46	9	z	10
1			NewFoil	1	Short	OVEN	BURN	599	541	7	15	z	10
1			NewFoil	1	Short	COIN	WIRE	603	564	10	42	z	10
1			NewFoil	1	Short	TRAIL	ECHO	525	556	31	10	z	10
1			NewFoil	1	Short	SWORD	ADULT	597	526	7	25	z	10
1			NewFoil	1	Short	LOOP	NEST	492	571	21	20	z	10
1			NewFoil	1	Short	INCH	HERB	497	502	40	7	z	10
1			NewFoil	1	Short	HIVE	COMET	554	521	2	2	z	10
1			NewFoil	1	Short	CARGO	ALIEN	497	470	7	16	z	10
1			NewFoil	1	Short	BOLT	DIRT	551	547	10	43	z	10
1			NewFoil	1	Short	BUMP	GHOST	476	552	5	11	z	10
1			NewFoil	1	Short	VASE	EVENT	563	334	4	81	z	10
1			NewFoil	1	Short	CROW	TUBE	578	564	2	31	z	10
1			NewFoil	1	Short	WOLF	SWAMP	610	600	6	5	z	10
1			NewFoil	1	Short	SNOW	VAULT	597	550	59	2	z	10
1			NewFoil	1	Short	CONE	ARCH	559	557	13	13	z	10
1			NewFoil	1	Short	CROWN	SOAP	602	600	19	22	z	10
1			NewFoil	1	Short	ROPE	CREAM	596	557	15	20	z	10
1			NewFoil	1	Short	SPARK	BENCH	539	555	12	35	z	10
1			NewFoil	1	Short	BONUS	STRAW	397	568	2	15	z	10
1			NewFoil	1	Short	CABLE	MATCH	469	490	7	41	z	10
1			NewFoil	1	Short	BARN	CHAIN	589	559	29	50	z	10
1			NewFoil	1	Short	GOLD	BOSS	594	554	52	20	z	10
1			NewFoil	1	Short	EAGLE	CURVE	601	520	5	45	z	10
1			NewFoil	1	Short	STICK	SKIRT	517	573	39	21	z	10
1			NewFoil	1	Short	GOAT	HAWK	585	591	6	14	z	10
1			NewFoil	1	Short	HOSE	HERO	572	483	9	52	z	10
1			NewFoil	1	Short	STORE	PLUG	506	583	74	23	z	10
1			NewFoil	1	Short	VENOM	SALT	456	570	2	46	z	10
1			NewFoil	1	Short	PURSE	PLATE	567	527	14	22	z	10
1			NewFoil	1	Short	MALL	MOON	383	585	3	60	z	10
1			NewFoil	1	Short	DENT	SHIRT	486	612	2	27	z	10
1			NewFoil	1	Short	METAL	GLOVE	541	596	61	9	z	10
1			NewFoil	1	Short	ANGEL	GRAPH	554	535	18	17	z	10
1			NewFoil	1	Short	BEAR	PRIZE	572	517	57	28	z	10
1			NewFoil	1	Short	BASE	JUICE	436	593	91	11	z	10
1			NewFoil	1	Short	DEBT	CROSS	384	501	13	55	z	10
1			NewFoil	1	Short	BEAM	THIEF	539	529	21	8	z	10
1			NewFoil	1	Short	CREW	BOWL	486	579	36	23	z	10
1			NewFoil	1	Short	HEAT	SUGAR	507	595	97	34	z	10
1			NewFoil	1	Short	IRON	CHALK	561	601	43	3	z	10
